worker_id,platform,city,experience,vehicle,monthly_gross,monthly_net,monthly_incentives,monthly_hours,monthly_trips,avg_effective_hourly,avg_efficiency,avg_idle_mins,claimed_monthly,gap_score,net_gap_score,effective_hourly,vs_min_wage,below_min_wage,incentive_dependency,cluster,persona
W00155,Swiggy,Chennai,< 6 months,Car,15488.81,7085.73,1699.19,250,423,28.21,36.62,320.69,40000,61.3,82.3,28.34,-25.66,True,11.0,3,Surviving
W00156,Swiggy,Hyderabad,2+ years,Bike,24039.77,19359.77,2573.66,265,600,74.08,39.99,272.15,40000,39.9,51.6,73.06,19.06,False,10.7,1,Stable
W00157,Swiggy,Mumbai,6-12 months,Bike,21585.15,16515.15,2066.07,257,472,64.25,45.68,306.0,40000,46.0,58.7,64.26,10.26,False,9.6,1,Stable
W00158,Swiggy,Mumbai,1-2 years,Bike,24940.34,19870.34,2705.44,259,541,78.27,46.05,284.96,40000,37.6,50.3,76.72,22.72,False,10.8,1,Stable
W00159,Swiggy,Delhi,< 6 months,Bike,15504.87,10512.87,1391.7,259,369,39.82,41.58,363.19,40000,61.2,73.7,40.59,-13.41,True,9.0,3,Surviving
W00160,Swiggy,Chennai,1-2 years,Bike,20199.24,15571.24,2324.75,256,548,61.07,36.78,279.15,40000,49.5,61.1,60.83,6.83,False,11.5,1,Stable
W00161,Swiggy,Hyderabad,1-2 years,Bicycle,20614.63,20094.63,2117.74,262,539,77.08,38.06,293.35,40000,48.5,49.8,76.7,22.7,False,10.3,1,Stable
W00162,Swiggy,Hyderabad,6-12 months,Bike,20754.76,16074.76,2042.87,264,536,61.37,38.48,292.38,40000,48.1,59.8,60.89,6.89,False,9.8,3,Surviving
W00163,Swiggy,Delhi,6-12 months,Bike,22694.93,17702.93,2529.48,271,532,65.48,42.75,316.62,40000,43.3,55.7,65.32,11.32,False,11.1,1,Stable
W00164,Swiggy,Delhi,6-12 months,Car,21361.08,12245.48,2007.83,258,503,47.24,42.5,301.73,40000,46.6,69.4,47.46,-6.54,True,9.4,3,Surviving
W00165,Swiggy,Delhi,1-2 years,Car,24383.13,15267.53,2231.17,262,575,58.22,42.3,277.15,40000,39.0,61.8,58.27,4.27,False,9.2,3,Surviving
W00166,Swiggy,Mumbai,< 6 months,Car,18630.33,9374.33,1601.27,264,407,35.26,45.83,351.46,40000,53.4,76.6,35.51,-18.49,True,8.6,3,Surviving
W00167,Swiggy,Hyderabad,< 6 months,Car,16465.31,7911.31,1554.8,271,429,28.74,38.32,354.65,40000,58.8,80.2,29.19,-24.81,True,9.4,3,Surviving
W00168,Swiggy,Mumbai,< 6 months,Bike,20072.34,15002.34,1855.9,270,436,54.57,45.92,353.92,40000,49.8,62.5,55.56,1.56,False,9.2,3,Surviving
W00169,Swiggy,Hyderabad,2+ years,Bike,21417.96,16737.96,2290.16,255,552,65.2,38.69,273.31,40000,46.5,58.2,65.64,11.64,False,10.7,1,Stable
W00170,Swiggy,Chennai,6-12 months,Bike,18764.09,14136.09,2165.91,266,509,53.39,36.74,316.58,40000,53.1,64.7,53.14,-0.86,True,11.5,3,Surviving
W00171,Swiggy,Delhi,2+ years,Bike,28549.28,23557.28,3144.15,272,669,86.58,42.62,263.54,40000,28.6,41.1,86.61,32.61,False,11.0,1,Stable
W00172,Swiggy,Hyderabad,6-12 months,Bike,17387.56,12707.56,1664.47,258,450,49.28,38.68,322.81,40000,56.5,68.2,49.25,-4.75,True,9.6,3,Surviving
W00173,Swiggy,Hyderabad,1-2 years,Bicycle,23035.52,22515.52,2549.16,261,589,86.66,39.09,269.81,40000,42.4,43.7,86.27,32.27,False,11.1,1,Stable
W00174,Swiggy,Mumbai,6-12 months,Car,22681.28,13474.77,2436.51,262,486,50.0,46.76,313.31,40000,43.3,66.3,51.43,-2.57,True,10.7,3,Surviving
W00175,Swiggy,Delhi,< 6 months,Bicycle,16777.6,16257.6,1569.51,258,405,62.64,41.11,342.42,40000,58.1,59.4,63.01,9.01,False,9.4,3,Surviving
W00176,Swiggy,Delhi,6-12 months,Bike,21416.38,16424.38,2247.47,262,497,62.45,42.77,314.23,40000,46.5,58.9,62.69,8.69,False,10.5,1,Stable
W00177,Swiggy,Hyderabad,6-12 months,Bike,18105.0,13425.0,1816.36,265,459,50.22,39.33,329.35,40000,54.7,66.4,50.66,-3.34,True,10.0,3,Surviving
W00178,Swiggy,Bengaluru,< 6 months,Bike,19020.11,14132.11,2051.34,267,428,52.04,44.18,345.12,40000,52.4,64.7,52.93,-1.07,True,10.8,3,Surviving
W00179,Swiggy,Mumbai,6-12 months,Bike,24183.46,19113.46,2350.54,270,527,70.14,45.84,312.19,40000,39.5,52.2,70.79,16.79,False,9.7,1,Stable
W00180,Swiggy,Bengaluru,2+ years,Car,28068.28,19139.88,3061.02,258,639,73.82,43.59,251.5,40000,29.8,52.2,74.19,20.19,False,10.9,1,Stable
W00181,Swiggy,Hyderabad,1-2 years,Bike,21885.05,17205.05,2038.04,265,562,63.72,38.81,289.88,40000,45.3,57.0,64.92,10.92,False,9.3,1,Stable
W00182,Swiggy,Bengaluru,6-12 months,Bike,21184.61,16296.61,1991.1,253,486,64.38,43.54,299.62,40000,47.0,59.3,64.41,10.41,False,9.4,1,Stable
W00183,Swiggy,Delhi,6-12 months,Bike,19837.81,14845.81,2038.94,261,470,56.37,42.22,319.81,40000,50.4,62.9,56.88,2.88,False,10.3,3,Surviving
W00184,Swiggy,Mumbai,< 6 months,Bike,19439.84,14369.84,1963.34,246,425,59.12,45.78,309.04,40000,51.4,64.1,58.41,4.41,False,10.1,3,Surviving
W00185,Swiggy,Delhi,6-12 months,Bike,22798.34,17806.34,2394.19,263,532,67.11,42.72,295.96,40000,43.0,55.5,67.7,13.7,False,10.5,1,Stable
W00186,Swiggy,Hyderabad,6-12 months,Bike,20672.83,15992.83,1984.84,268,540,59.17,38.21,305.0,40000,48.3,60.0,59.67,5.67,False,9.6,3,Surviving
W00187,Swiggy,Hyderabad,1-2 years,Car,19936.07,11382.07,1953.45,262,519,42.53,38.52,306.65,40000,50.2,71.5,43.44,-10.56,True,9.8,3,Surviving
W00188,Swiggy,Bengaluru,< 6 months,Bike,18640.91,13752.91,1739.9,260,427,52.66,43.56,336.58,40000,53.4,65.6,52.9,-1.1,True,9.3,3,Surviving
W00189,Swiggy,Mumbai,1-2 years,Bike,25851.15,20781.15,2834.74,256,553,80.96,46.56,276.19,40000,35.4,48.0,81.18,27.18,False,11.0,1,Stable
W00190,Swiggy,Hyderabad,2+ years,Bike,22928.6,18248.6,2556.74,255,580,71.45,39.37,262.88,40000,42.7,54.4,71.56,17.56,False,11.2,1,Stable
W00191,Swiggy,Hyderabad,1-2 years,Bike,22108.29,17428.29,2209.5,270,570,64.3,38.79,294.31,40000,44.7,56.4,64.55,10.55,False,10.0,1,Stable
W00192,Swiggy,Delhi,2+ years,Bike,26503.71,21511.71,2995.33,258,620,83.51,42.74,259.27,40000,33.7,46.2,83.38,29.38,False,11.3,1,Stable
W00193,Swiggy,Hyderabad,< 6 months,Bike,16698.32,12018.32,1809.94,259,422,45.38,39.48,342.46,40000,58.3,70.0,46.4,-7.6,True,10.8,3,Surviving
W00194,Swiggy,Bengaluru,1-2 years,Car,24961.94,16033.54,2410.67,249,574,64.87,43.61,260.35,40000,37.6,59.9,64.39,10.39,False,9.7,1,Stable
W00195,Swiggy,Bengaluru,< 6 months,Bicycle,18170.44,17650.44,1832.23,268,418,65.82,43.05,354.42,40000,54.6,55.9,65.86,11.86,False,10.1,1,Stable
W00196,Swiggy,Hyderabad,< 6 months,Bike,13994.04,9314.04,1324.49,256,370,36.19,37.69,347.31,40000,65.0,76.7,36.38,-17.62,True,9.5,3,Surviving
W00197,Swiggy,Hyderabad,6-12 months,Bike,19204.85,14524.85,2042.41,273,490,54.13,38.95,332.04,40000,52.0,63.7,53.2,-0.8,True,10.6,3,Surviving
W00198,Swiggy,Bengaluru,6-12 months,Bicycle,20744.41,20224.41,2062.17,251,478,79.64,43.5,295.58,40000,48.1,49.4,80.58,26.58,False,9.9,1,Stable
W00199,Swiggy,Hyderabad,6-12 months,Bike,18412.25,13732.25,1505.78,258,493,53.36,37.48,303.88,40000,54.0,65.7,53.23,-0.77,True,8.2,3,Surviving
W00200,Swiggy,Delhi,2+ years,Bike,24548.23,19556.23,2706.26,251,568,78.14,43.26,257.77,40000,38.6,51.1,77.91,23.91,False,11.0,1,Stable
W00201,Swiggy,Mumbai,< 6 months,Car,20033.15,10777.15,2097.15,247,430,41.37,46.45,305.38,40000,49.9,73.1,43.63,-10.37,True,10.5,3,Surviving
W00202,Swiggy,Mumbai,< 6 months,Bicycle,20502.29,19982.29,1948.65,261,443,76.72,45.97,332.69,40000,48.7,50.0,76.56,22.56,False,9.5,1,Stable
W00203,Swiggy,Chennai,1-2 years,Car,18861.45,10588.48,1956.64,254,525,40.56,35.78,282.96,40000,52.8,73.5,41.69,-12.31,True,10.4,3,Surviving
W00204,Swiggy,Hyderabad,< 6 months,Bike,16666.75,11986.75,1435.38,268,433,44.72,38.36,352.96,40000,58.3,70.0,44.73,-9.27,True,8.6,3,Surviving
W00205,Swiggy,Bengaluru,< 6 months,Bike,17854.82,12966.82,1689.63,258,408,49.6,43.67,339.96,40000,55.4,67.6,50.26,-3.74,True,9.5,3,Surviving
W00206,Swiggy,Mumbai,2+ years,Bike,30424.41,25354.41,3375.86,264,649,95.27,46.74,256.62,40000,23.9,36.6,96.04,42.04,False,11.1,1,Stable
W00207,Swiggy,Chennai,6-12 months,Bike,17061.37,12433.37,1630.9,262,477,46.87,35.74,317.65,40000,57.3,68.9,47.46,-6.54,True,9.6,3,Surviving
W00208,Swiggy,Delhi,< 6 months,Bike,19600.07,14608.07,2041.99,264,464,55.67,42.01,325.92,40000,51.0,63.5,55.33,1.33,False,10.4,3,Surviving
W00209,Swiggy,Chennai,< 6 months,Bike,14305.51,9677.51,1474.27,252,392,38.4,36.29,334.85,40000,64.2,75.8,38.4,-15.6,True,10.3,3,Surviving
W00210,Swiggy,Bengaluru,2+ years,Car,24908.43,15980.03,2468.79,256,574,61.26,43.18,264.88,40000,37.7,60.0,62.42,8.42,False,9.9,3,Surviving
W00211,Swiggy,Hyderabad,< 6 months,Bike,16631.8,11951.8,1671.34,259,423,46.12,39.09,335.27,40000,58.4,70.1,46.15,-7.85,True,10.0,3,Surviving
W00212,Swiggy,Bengaluru,< 6 months,Bike,19668.36,14780.36,2127.5,262,449,55.59,43.73,331.31,40000,50.8,63.0,56.41,2.41,False,10.8,3,Surviving
W00213,Swiggy,Bengaluru,6-12 months,Car,20571.93,11643.53,2211.44,252,464,45.67,44.16,305.31,40000,48.6,70.9,46.2,-7.8,True,10.7,3,Surviving
W00214,Swiggy,Mumbai,1-2 years,Bike,25720.65,20650.65,2756.67,242,560,85.69,46.03,246.08,40000,35.7,48.4,85.33,31.33,False,10.7,1,Stable
W00215,Swiggy,Mumbai,6-12 months,Bike,22406.16,17336.16,2245.09,265,484,65.34,46.11,319.5,40000,44.0,56.7,65.42,11.42,False,10.0,1,Stable
W00216,Swiggy,Delhi,6-12 months,Bike,17848.45,12856.45,1731.98,246,422,52.29,42.1,310.08,40000,55.4,67.9,52.26,-1.74,True,9.7,3,Surviving
W00217,Swiggy,Hyderabad,2+ years,Bike,23011.19,18331.19,2339.67,252,585,72.96,39.2,254.88,40000,42.5,54.2,72.74,18.74,False,10.2,1,Stable
W00218,Swiggy,Bengaluru,6-12 months,Bike,20566.15,15678.15,2080.13,258,465,59.85,44.17,319.69,40000,48.6,60.8,60.77,6.77,False,10.1,3,Surviving
W00219,Swiggy,Delhi,2+ years,Bike,23385.85,18393.85,2205.21,256,568,71.22,41.16,270.38,40000,41.5,54.0,71.85,17.85,False,9.4,1,Stable
W00220,Swiggy,Hyderabad,1-2 years,Bike,23577.75,18897.75,2282.54,271,609,69.19,38.83,285.19,40000,41.1,52.8,69.73,15.73,False,9.7,1,Stable
W00221,Swiggy,Chennai,< 6 months,Bike,14100.46,9472.46,1385.56,250,396,38.46,35.63,328.27,40000,64.7,76.3,37.89,-16.11,True,9.8,3,Surviving
W00222,Swiggy,Bengaluru,6-12 months,Bike,20200.45,15312.45,1915.79,249,470,61.44,42.96,293.69,40000,49.5,61.7,61.5,7.5,False,9.5,3,Surviving
W00223,Swiggy,Bengaluru,< 6 months,Bike,18332.52,13444.52,1632.16,253,422,52.13,43.24,324.15,40000,54.2,66.4,53.14,-0.86,True,8.9,3,Surviving
W00224,Swiggy,Mumbai,1-2 years,Bike,25548.81,20478.81,2519.51,257,550,79.29,46.38,280.35,40000,36.1,48.8,79.68,25.68,False,9.9,1,Stable
W00225,Swiggy,Bengaluru,2+ years,Car,25510.59,16582.19,2644.25,243,583,67.21,43.63,235.88,40000,36.2,58.5,68.24,14.24,False,10.4,1,Stable
W00226,Swiggy,Mumbai,< 6 months,Bike,19102.5,14032.5,1643.52,256,423,54.94,44.92,328.19,40000,52.2,64.9,54.81,0.81,False,8.6,3,Surviving
W00227,Swiggy,Delhi,1-2 years,Bike,25110.44,20118.44,2848.2,261,580,76.67,43.14,275.58,40000,37.2,49.7,77.08,23.08,False,11.3,1,Stable
W00228,Swiggy,Mumbai,< 6 months,Car,19736.05,10480.05,1952.52,247,420,41.24,46.9,312.15,40000,50.7,73.8,42.43,-11.57,True,9.9,3,Surviving
W00229,Swiggy,Mumbai,< 6 months,Bike,19815.78,14745.78,2028.91,264,432,55.64,45.68,343.15,40000,50.5,63.1,55.86,1.86,False,10.2,3,Surviving
W00230,Swiggy,Bengaluru,6-12 months,Bike,20746.51,15858.51,1847.12,258,480,61.16,43.22,313.0,40000,48.1,60.4,61.47,7.47,False,8.9,3,Surviving
W00231,Swiggy,Delhi,1-2 years,Bike,23669.63,18677.63,2521.89,243,551,77.05,43.14,249.15,40000,40.8,53.3,76.86,22.86,False,10.7,1,Stable
W00232,Swiggy,Hyderabad,2+ years,Car,23039.27,14485.27,2715.26,254,583,55.96,39.49,258.85,40000,42.4,63.8,57.03,3.03,False,11.8,3,Surviving
W00233,Swiggy,Mumbai,< 6 months,Bike,17606.59,12536.59,1358.47,250,398,49.23,44.34,330.04,40000,56.0,68.7,50.15,-3.85,True,7.7,3,Surviving
W00234,Swiggy,Bengaluru,1-2 years,Bike,22838.54,17950.54,2485.58,253,517,71.11,44.31,281.88,40000,42.9,55.1,70.95,16.95,False,10.9,1,Stable
W00235,Swiggy,Hyderabad,< 6 months,Car,17311.73,8889.18,1710.32,268,450,32.01,38.2,341.85,40000,56.7,77.8,33.17,-20.83,True,9.9,3,Surviving
W00236,Swiggy,Chennai,2+ years,Bike,21005.24,16377.24,2140.11,265,583,61.91,36.05,278.96,40000,47.5,59.1,61.8,7.8,False,10.2,1,Stable
W00237,Swiggy,Hyderabad,1-2 years,Bike,24385.69,19705.69,2621.13,257,631,77.31,38.74,250.23,40000,39.0,50.7,76.68,22.68,False,10.7,1,Stable
W00238,Swiggy,Mumbai,2+ years,Bike,26771.92,21701.92,2797.54,255,582,85.12,45.95,264.62,40000,33.1,45.7,85.11,31.11,False,10.4,1,Stable
W00239,Swiggy,Hyderabad,2+ years,Bike,24748.01,20068.01,2558.68,263,636,75.76,38.83,258.0,40000,38.1,49.8,76.3,22.3,False,10.3,1,Stable
W00240,Swiggy,Delhi,2+ years,Bike,25523.84,20531.84,2701.28,250,598,81.87,42.61,246.38,40000,36.2,48.7,82.13,28.13,False,10.6,1,Stable
W00241,Swiggy,Mumbai,< 6 months,Bicycle,18849.68,18329.68,1752.1,273,414,66.35,45.28,364.92,40000,52.9,54.2,67.14,13.14,False,9.3,1,Stable
W00242,Swiggy,Mumbai,< 6 months,Bike,18636.44,13566.44,1756.97,266,397,50.61,46.91,360.81,40000,53.4,66.1,51.0,-3.0,True,9.4,3,Surviving
W00243,Swiggy,Bengaluru,2+ years,Car,25718.79,16790.39,2586.69,264,583,63.63,44.37,279.92,40000,35.7,58.0,63.6,9.6,False,10.1,1,Stable
W00244,Swiggy,Hyderabad,< 6 months,Bike,16351.54,11671.54,1606.59,254,417,45.81,39.04,331.65,40000,59.1,70.8,45.95,-8.05,True,9.8,3,Surviving
W00245,Swiggy,Delhi,1-2 years,Bike,25150.12,20158.12,2556.85,265,593,76.83,42.37,277.38,40000,37.1,49.6,76.07,22.07,False,10.2,1,Stable
W00246,Swiggy,Bengaluru,6-12 months,Bike,20473.96,15585.96,2266.87,245,468,62.74,43.6,289.08,40000,48.8,61.0,63.62,9.62,False,11.1,1,Stable
W00247,Swiggy,Delhi,< 6 months,Bike,17019.52,12027.52,1864.07,254,398,47.73,42.52,341.38,40000,57.5,69.9,47.35,-6.65,True,11.0,3,Surviving
W00248,Swiggy,Mumbai,1-2 years,Bike,26187.22,21117.22,2943.08,262,566,80.54,46.16,283.54,40000,34.5,47.2,80.6,26.6,False,11.2,1,Stable
W00249,Swiggy,Delhi,6-12 months,Car,19941.13,10825.53,2021.51,259,475,40.77,42.11,313.08,40000,50.1,72.9,41.8,-12.2,True,10.1,3,Surviving
W00250,Swiggy,Delhi,< 6 months,Bike,17923.72,12931.72,1777.25,255,429,49.59,41.79,320.96,40000,55.2,67.7,50.71,-3.29,True,9.9,3,Surviving
W00251,Swiggy,Delhi,1-2 years,Bike,22864.93,17872.93,2139.2,255,548,68.94,41.6,282.5,40000,42.8,55.3,70.09,16.09,False,9.4,1,Stable
W00252,Swiggy,Mumbai,1-2 years,Car,27156.28,17900.28,2898.16,265,583,66.6,46.22,285.81,40000,32.1,55.2,67.55,13.55,False,10.7,1,Stable
W00253,Swiggy,Hyderabad,< 6 months,Bike,15703.47,11023.47,1370.27,263,406,41.85,38.37,349.65,40000,60.7,72.4,41.91,-12.09,True,8.7,3,Surviving
W00254,Swiggy,Bengaluru,1-2 years,Bike,24530.44,19642.44,2657.68,269,566,72.78,43.3,290.58,40000,38.7,50.9,73.02,19.02,False,10.8,1,Stable
W00255,Swiggy,Mumbai,2+ years,Bike,31609.8,26539.8,3539.39,265,682,99.16,46.38,249.27,40000,21.0,33.7,100.15,46.15,False,11.2,1,Stable
W00256,Swiggy,Mumbai,6-12 months,Bike,21065.91,15995.91,2016.58,256,465,61.81,45.23,314.96,40000,47.3,60.0,62.48,8.48,False,9.6,3,Surviving
W00257,Swiggy,Delhi,6-12 months,Bike,22163.11,17171.11,2242.64,271,526,63.49,42.11,314.73,40000,44.6,57.1,63.36,9.36,False,10.1,1,Stable
W00258,Swiggy,Bengaluru,< 6 months,Bike,17962.63,13074.63,1656.94,258,426,50.48,41.98,334.31,40000,55.1,67.3,50.68,-3.32,True,9.2,3,Surviving
W00259,Swiggy,Hyderabad,6-12 months,Bike,18220.03,13540.03,1731.27,265,472,51.22,38.67,332.81,40000,54.4,66.1,51.09,-2.91,True,9.5,3,Surviving
W00260,Swiggy,Bengaluru,< 6 months,Car,17975.12,9046.72,1658.19,265,419,33.46,42.77,344.08,40000,55.1,77.4,34.14,-19.86,True,9.2,3,Surviving
W00261,Swiggy,Hyderabad,1-2 years,Bike,20453.52,15773.52,2119.26,256,523,61.17,39.05,292.31,40000,48.9,60.6,61.62,7.62,False,10.4,1,Stable
W00262,Swiggy,Hyderabad,6-12 months,Bike,19550.64,14870.64,2265.11,261,495,56.97,39.43,304.96,40000,51.1,62.8,56.98,2.98,False,11.6,3,Surviving
W00263,Swiggy,Hyderabad,1-2 years,Car,22034.67,13480.67,2400.72,258,571,52.04,38.72,271.58,40000,44.9,66.3,52.25,-1.75,True,10.9,3,Surviving
W00264,Swiggy,Hyderabad,2+ years,Bike,21479.02,16799.02,2214.87,257,548,65.26,39.16,285.5,40000,46.3,58.0,65.37,11.37,False,10.3,1,Stable
W00265,Swiggy,Hyderabad,6-12 months,Bike,18006.4,13326.4,1873.59,254,464,52.2,38.85,304.62,40000,55.0,66.7,52.47,-1.53,True,10.4,3,Surviving
W00266,Swiggy,Hyderabad,6-12 months,Car,17484.96,8930.96,1601.05,250,456,35.81,38.38,301.96,40000,56.3,77.7,35.72,-18.28,True,9.2,3,Surviving
W00267,Swiggy,Delhi,< 6 months,Bike,17431.21,12439.21,1522.46,269,428,46.26,40.95,349.77,40000,56.4,68.9,46.24,-7.76,True,8.7,3,Surviving
W00268,Swiggy,Mumbai,< 6 months,Bike,19861.7,14791.7,1951.42,260,441,56.18,44.65,327.42,40000,50.3,63.0,56.89,2.89,False,9.8,3,Surviving
W00269,Swiggy,Mumbai,6-12 months,Bike,20183.73,15113.73,1697.7,257,451,59.1,45.1,319.54,40000,49.5,62.2,58.81,4.81,False,8.4,3,Surviving
W00270,Swiggy,Chennai,< 6 months,Bicycle,14725.3,14205.3,1452.94,269,415,52.98,35.44,360.46,40000,63.2,64.5,52.81,-1.19,True,9.9,3,Surviving
W00271,Swiggy,Hyderabad,6-12 months,Bike,17627.09,12947.09,1742.46,259,457,50.35,38.57,319.96,40000,55.9,67.6,49.99,-4.01,True,9.9,3,Surviving
W00272,Swiggy,Mumbai,2+ years,Bike,29456.63,24386.63,3020.28,270,637,90.5,46.09,274.12,40000,26.4,39.0,90.32,36.32,False,10.3,1,Stable
W00273,Swiggy,Delhi,6-12 months,Car,21373.3,12257.7,2373.16,263,505,46.45,42.31,310.27,40000,46.6,69.4,46.61,-7.39,True,11.1,3,Surviving
W00274,Swiggy,Bengaluru,2+ years,Bicycle,27957.82,27437.82,3183.52,257,628,106.49,44.43,250.85,40000,30.1,31.4,106.76,52.76,False,11.4,1,Stable
W00275,Swiggy,Bengaluru,2+ years,Bike,27866.87,22978.87,2960.63,265,623,85.91,44.76,269.15,40000,30.3,42.6,86.71,32.71,False,10.6,1,Stable
W00276,Swiggy,Mumbai,6-12 months,Bike,22061.19,16991.19,2309.79,258,480,64.24,46.04,307.15,40000,44.8,57.5,65.86,11.86,False,10.5,1,Stable
W00277,Swiggy,Delhi,2+ years,Bike,25877.87,20885.87,2866.36,265,611,78.34,42.37,273.58,40000,35.3,47.8,78.81,24.81,False,11.1,1,Stable
W00278,Swiggy,Hyderabad,2+ years,Bike,23091.28,18411.28,2458.14,259,592,70.01,38.82,270.5,40000,42.3,54.0,71.09,17.09,False,10.6,1,Stable
W00279,Swiggy,Hyderabad,1-2 years,Bicycle,21555.11,21035.11,2162.78,259,554,80.59,38.81,285.42,40000,46.1,47.4,81.22,27.22,False,10.0,1,Stable
W00280,Swiggy,Bengaluru,6-12 months,Bike,21353.32,16465.32,2189.22,262,483,62.92,44.12,320.46,40000,46.6,58.8,62.84,8.84,False,10.3,1,Stable
W00281,Swiggy,Hyderabad,< 6 months,Bike,16260.55,11580.55,1530.2,264,430,44.11,37.83,341.12,40000,59.3,71.0,43.87,-10.13,True,9.4,3,Surviving
W00282,Swiggy,Bengaluru,6-12 months,Bike,21468.18,16580.18,2201.1,260,494,62.31,43.33,310.42,40000,46.3,58.5,63.77,9.77,False,10.3,1,Stable
W00283,Swiggy,Mumbai,< 6 months,Bicycle,17888.61,17368.61,1695.35,271,396,63.84,44.74,371.12,40000,55.3,56.6,64.09,10.09,False,9.5,1,Stable
W00284,Swiggy,Mumbai,< 6 months,Bike,20866.58,15796.58,1931.66,278,457,57.63,45.63,359.85,40000,47.8,60.5,56.82,2.82,False,9.3,3,Surviving
W00285,Swiggy,Hyderabad,6-12 months,Bike,18697.39,14017.39,2021.57,264,475,52.24,39.29,320.92,40000,53.3,65.0,53.1,-0.9,True,10.8,3,Surviving
W00286,Swiggy,Hyderabad,2+ years,Bike,25560.89,20880.89,2764.76,253,651,81.3,39.08,231.69,40000,36.1,47.8,82.53,28.53,False,10.8,1,Stable
W00287,Swiggy,Bengaluru,6-12 months,Bike,21827.61,16939.61,2297.94,271,503,62.48,43.11,318.38,40000,45.4,57.7,62.51,8.51,False,10.5,1,Stable
W00288,Swiggy,Delhi,1-2 years,Car,25082.82,15967.22,2637.45,264,598,59.61,42.0,275.23,40000,37.3,60.1,60.48,6.48,False,10.5,1,Stable
W00289,Swiggy,Mumbai,6-12 months,Bike,24654.33,19584.33,2476.63,264,538,74.21,45.99,294.69,40000,38.4,51.0,74.18,20.18,False,10.0,1,Stable
W00290,Swiggy,Delhi,< 6 months,Bike,15089.13,10097.13,1284.27,242,367,41.92,41.21,330.54,40000,62.3,74.8,41.72,-12.28,True,8.5,3,Surviving
W00291,Swiggy,Hyderabad,2+ years,Bike,25857.64,21177.64,2757.48,257,654,82.66,39.6,239.12,40000,35.4,47.1,82.4,28.4,False,10.7,1,Stable
W00292,Swiggy,Hyderabad,1-2 years,Bike,21864.43,17184.43,2164.24,266,569,65.54,38.44,295.19,40000,45.3,57.0,64.6,10.6,False,9.9,1,Stable
W00293,Swiggy,Delhi,1-2 years,Bike,23588.61,18596.61,2625.15,265,557,70.39,42.29,283.96,40000,41.0,53.5,70.18,16.18,False,11.1,1,Stable
W00294,Swiggy,Delhi,2+ years,Car,25785.75,16670.15,2781.15,253,603,65.19,42.64,248.77,40000,35.5,58.3,65.89,11.89,False,10.8,1,Stable
W00295,Swiggy,Delhi,< 6 months,Bike,17997.12,13005.12,1803.64,273,437,47.21,41.02,356.65,40000,55.0,67.5,47.64,-6.36,True,10.0,3,Surviving
W00296,Swiggy,Bengaluru,6-12 months,Bike,20843.84,15955.84,1934.83,251,484,63.56,43.22,291.19,40000,47.9,60.1,63.57,9.57,False,9.3,3,Surviving
W00297,Swiggy,Delhi,6-12 months,Bike,23060.69,18068.69,2364.58,273,548,66.53,42.04,310.0,40000,42.3,54.8,66.19,12.19,False,10.3,1,Stable
W00298,Swiggy,Bengaluru,2+ years,Car,28727.45,19799.05,2813.56,263,666,74.36,43.23,244.85,40000,28.2,50.5,75.28,21.28,False,9.8,1,Stable
W00299,Swiggy,Hyderabad,2+ years,Bike,25289.43,20609.43,2528.17,265,647,77.28,39.07,261.96,40000,36.8,48.5,77.77,23.77,False,10.0,1,Stable
W00300,Swiggy,Delhi,6-12 months,Bike,20374.91,15469.49,2083.17,261,481,58.91,42.13,316.35,40000,49.1,61.3,59.27,5.27,False,10.2,3,Surviving
W00301,Swiggy,Bengaluru,< 6 months,Bike,17675.84,12787.84,1735.57,258,401,48.98,44.11,345.5,40000,55.8,68.0,49.57,-4.43,True,9.8,3,Surviving
W00302,Swiggy,Chennai,6-12 months,Bike,17231.92,12603.92,1793.44,258,485,49.01,35.53,306.65,40000,56.9,68.5,48.85,-5.15,True,10.4,3,Surviving
W00303,Swiggy,Mumbai,2+ years,Bike,29527.64,24457.64,3339.14,257,636,95.04,46.57,246.85,40000,26.2,38.9,95.17,41.17,False,11.3,1,Stable
W00304,Swiggy,Delhi,< 6 months,Bike,17610.19,12618.19,1653.66,266,424,47.42,41.36,348.12,40000,56.0,68.5,47.44,-6.56,True,9.4,3,Surviving
W00305,Swiggy,Hyderabad,2+ years,Bike,24808.45,20128.45,2779.6,258,630,77.85,39.35,256.19,40000,38.0,49.7,78.02,24.02,False,11.2,1,Stable
W00306,Swiggy,Hyderabad,< 6 months,Car,15679.43,7156.15,1522.57,257,408,28.11,38.3,338.85,40000,60.8,82.1,27.84,-26.16,True,9.7,3,Surviving
W00307,Swiggy,Mumbai,6-12 months,Bike,19802.44,14732.44,1984.35,255,432,57.15,45.47,320.77,40000,50.5,63.2,57.77,3.77,False,10.0,3,Surviving
W00308,Swiggy,Mumbai,< 6 months,Bike,19657.29,14587.29,1842.83,259,430,55.95,45.76,328.19,40000,50.9,63.5,56.32,2.32,False,9.4,3,Surviving
W00309,Swiggy,Bengaluru,2+ years,Bike,25931.38,21043.38,2752.7,255,589,83.07,43.84,259.54,40000,35.2,47.4,82.52,28.52,False,10.6,1,Stable
W00310,Swiggy,Delhi,< 6 months,Bike,17911.6,12919.6,1720.6,272,431,47.02,41.6,357.35,40000,55.2,67.7,47.5,-6.5,True,9.6,3,Surviving
